education_id,title,description,date_range,candidate_id,degrees_amt
89499,Pontifícia Universidade Católica do Rio de Janeiro,"BI Master, Ciência de Dados",2018 – 2019,42059,4
89500,Udacity,"Engenheiro de Machine Learning, Machine Learning",2018 – 2018,42059,4
89501,UERJ,"Bacharelado em Engenharia, Engenharia Elétrica e Eletrônica",2007 – 2016,42059,4
89502,FAETEC,"Técnico em Eletrônica, Eletrônica",2004 – 2006,42059,4
89504,Faculdade Descomplica,"Master of Business Administration - MBA, Segurança da Informação",2021 – 2021,42061,4
89505,Universidade Potiguar,"Specialization in Web Software developer with Java, Information Technology",2004 – 2005,42061,4
89506,Universidade Potiguar,"Bachelor's degree, Análise de Sistemas",1999 – 2003,42061,4
89507,Escola Técnica Vírginia Patrick,"Technician, Data Processing",1995 – 1997,42061,4
89510,Fatec Zona Sul,"Tecnólogo, Análise e Desenvolvimento de Sistemas",2017 – 2020,42063,1
89503,Universidade Presbiteriana Mackenzie,"Bacharelado em Ciência da Computação , Ciência da Computação",2015 – 2020,42060,1
89508,Pontifícia Universidade Católica do Paraná,"Graduate, Networking and Information Security",2009 – 2010,42062,2
89509,Faculdade de Tecnologia de Taquaritinga,"Associate's degree, Data Processing Technology",2001 – 2003,42062,2
89511,UFSCar - Federal University of São Carlos,"Bachelor Degree, Computer Engineering",2014 – 2019,42064,1
89512,Federal University of Paraná,"System Analysis and Development, Information Technology",2014 – 2017,42065,1
92058,Universidad 'Santa María',"Licenciatura, Estudios internacionales",2012 – 2019,43184,1
91566,Universidad de Buenos Aires,"Bachelor’s Degree, Computer Science",2011 – 2022,42965,3
91567,E.T.N°30 - Dr. Norberto Piñero,"Technician, Electromechanics",2000 – 2005,42965,3
91568,South American English Institute,Superior degree,1999 – 2005,42965,3
91686,Universidad Tecnológica de México,"Diplomado, Psicología Organizacional",2015 – 2015,43017,2
91687,Universidad Tecnológica de México,Psicología,2008 – 2012,43017,2
91688,Conquer Institute,,,8706,5
91689,Federal University of the State of Rio de Janeiro,,,8706,5
91690,Pontifícia University Catholic of Minas Gerais,,,8706,5
92187,Universidad Nacional de Rosario - UNR,"Grado, Psicología",,43242,5
92188,UAI - Universidad Abierta Interamericana,"Diplomatura, Acompañamiento Terapéutico",2016 – 2016,43242,5
92189,Universidad Nacional de Rosario - UNR,Profesorado universitario,,43242,5
92190,AMICI Fitness y Salud,"Instructorado en Método Pilates, Salud y educación física",2017 – 2017,43242,5
92191,Instituto Superior N°50,Técnica Superior en Enfermería,,43242,5
93595,Universidad de Antioquia,,,9113,1
95243,Universidad EAFIT,,2014 – 2020,44664,1
94763,Federal University of Campina Grande,"Master's degree, Computer Software Engineering",2009 – 2011,44418,2
94764,Federal University of Campina Grande,"Bachelor of Science (BSc), Computer Science",2004 – 2008,44418,2
95246,IAE Business School,"Executive program, Strategic Human Resources Management",2016 – 2016,44666,3
95247,Universidad de Buenos Aires,"Bachelor's degree, Psychology",2007 – 2011,44666,3
95248,Colegio Palermo Chico,International Baccalaureate Diploma,2000 – 2005,44666,3
95249,Universidad EAFIT,Psychologoy,2015 – 2019,44667,2
95250,The University of Suwon,Exchange semester,2017 – 2017,44667,2
95251,Universidade Federal de Goiás,"Bachelor's degree, Software Engineering",2012,44668,1
95252,Fundación Universitaria Los Libertadores,Administradora de Empresas,2015 – 2019,44669,1
95253,Universidad del Desarrollo,"Ingeniera Comercial, Business, Management, Marketing, and Related Support Services",2015 – 2020,44670,4
95254,Rotterdam University of Applied Sciences,"Minor, Business, Management, Marketing, and Related Support Services",2018 – 2019,44670,4
95255,Colegio San Benito,,2006 – 2014,44670,4
95256,key biscayne community school,"School, Exchange program",2008 – 2008,44670,4
95257,Universidade de São Paulo,,2018 – 2021,44671,1
95258,Universidad Panamericana,"administracion y mercadotecnia, administración y Mercadotecnia",2014 – 2018,44672,3
95259,Universidad Autónoma de San Luis Potosí,,2010 – 2012,44672,3
95260,ITESM Campus San Luis Potosi,Preparatoria Bicultural,2007 – 2010,44672,3
95261,"Universidad de las Américas, A.C.","Bachelor's degree, Orgaizational Psicology",2009 – 2013,44673,3
95262,"Universidad Iberoamericana, Ciudad de México","Certified in Organizational Human Development, Human Resources",2013 – 2014,44673,3
95263,Universidad Panamericana,"Maestria Gestión de Eventos, Administración/Gestión de servicios de hostelería",April 2020,44673,3
96229,Universidad Nacional del Litoral,Licenciada en Diseño de la Comunicación Visual,2012 – 2018,45144,3
96230,Acámica,UX/UI Specialization,2019 – 2019,45144,3
96231,UTN BA,"Licenciatura, Licenciatura en Accesibilidad y Usabilidad",2020 – 2020,45144,3
96232,Universidad Nacional de La Matanza,"Ingeniería, Ingeniería informática",2014 – 2022,45145,2
96233,Escuela Alemana Moreno,"Título Bachiller en Economía, Economía",2008 – 2013,45145,2
98364,Universidad Autónoma de Guadalajara,"Maestria, Tecnologías de Internet",2014 – 2016,46152,2
96968,The University of British Columbia,,2013 – 2013,45465,2
96969,Universidad Nueva Esparta,"Licenciado, Computación",2007 – 2011,45465,2
97098,Escuela Da Vinci,"Terciario, Diseño Multimedial",2004 – 2007,45522,5
97099,Coderhouse,"Curso UX/UI Inicial, UX/UI",November 2020 – February 2021,45522,5
97100,Coderhouse,"Curso UX/UI Avanzado, UX/UI",March 2021 – May 2021,45522,5
97101,Universidad Tecnológica Nacional,Experto en Diseño de Experiencia de Usuario e Interacciones (UX y IxD),October 2018 – December 2018,45522,5
97102,Universidad Tecnológica Nacional,"Curso finalizado, Curso de Lenguaje PHP y bases de datos MySQL",2010 – 2010,45522,5
97894,Instituto Tecnológico de Veracruz,Ingeniería en Sistemas Computacionales,2007 – 2011,45899,2
97895,Universidad Veracruzana,Lic. en Administración,2007 – 2011,45899,2
97896,Universidad Tecmilenio,"Master's degree, IT Administration",2018 – 2019,45900,2
97897,"Instituto Tecnológico y de Estudios Superiores de Occidente, A.C.","Bachelor's degree in International Business, Trading and Supply Chain",2009 – 2013,45900,2
98365,Universidad de Guadalajara,"Ingeniería en Computacion, Software",2009 – 2013,46152,2
98368,Instituto Tecnológico de Aguascalientes,"Licentiate degree, Ingeniería informática",,46154,1
98371,CIATEQ Posgrado,"Master's degree, embedded systems",2019 – 2020,46156,2
98372,Universidad del Istmo (México),"Bachelor's degree, Computer Science",2007 – 2012,46156,2
98373,"Universidad Regiomontana, A.C.",Maestría en Gestión de Tecnologías de Información,2020 – 2022,46157,2
98374,Universidad Tecnológica de Santa Catarina,Ingeniería en Tecnología de la Información y Comunicación,2011 – 2015,46157,2
98375,Stanford University,"Artificial Intelligence, Programming Abstractions, Computer Science",,46158,2
98376,Universidad Nacional Autónoma de México,"Computer Science, Computer Engineering",,46158,2
98377,Universidad de La Rioja,Master of Business Administration - MBA,2018 – 2020,46159,3
98378,Universidad del Valle de México,Licenciada en Administración,,46159,3
98379,Universidad del Valle de México,"Licenciatura en Administración de Empresas., Gestión logística, de materiales y de la cadena de suministro",,46159,3
100334,Infotep,Secretariado ejecutivo,2015 – 2016,47129,3
98799,Instituto Tecnológico de Toluca,"Ingeniero Industrial, Ingeniería industrial",2004 – 2009,46381,1
98800,Pontifícia Universidade Católica do Rio Grande do Sul,"Bachelor's degree, Computer Science",2016,46382,1
98804,Centro Universitário de Araraquara,Engenharia de Computação,2009 – 2013,46386,1
98805,Universidad de la República,Computer Science,2010 – 2012,46387,2
98806,Universidad del Trabajo del Uruguay,"Bachiller Tecnologico en Informatica, Computer Science",2007 – 2009,46387,2
98807,Universidade de Fortaleza,"Bachelor's degree, Journalism",2006 – 2012,46388,1
98810,Universidad de Ciencias Empresariales y Sociales,"Master in International Business, International Business",2020 – 2022,46392,3
98811,Universidad Católica de Santiago del Estero,"Computer engineering, Engineering, software development, computer's science",2010 – 2017,46392,3
98812,EET N° 460 Guillermo Lehmann,"Technician in Personal Computer Science and Business Administration., Business administration, computer science, software development",2005 – 2009,46392,3
98904,Universidade Luterana do Brasil,"Superior de Tecnologia em Análise e Desenvolvimento de Sistemas, Tecnologia da Informação",2017 – 2019,46440,1
98905,Universidade Federal do Paraná,"Mestrado em Informática, Gamification, Intelligent Tutoring System, Artificial Inteligence",2015 – 2018,46441,2
98906,Universidade do Estado de Santa Catarina,Bachelor in Information Systems,2011 – 2014,46441,2
98907,Centro Universitário de Campo Grande - UNAES,Tecnologia em Sistemas para Internet,2006 – 2009,46442,1
98908,SoldaDURA Engenharia de Inspeção e Serviços Industriais,"Curso Alta Performance em NR13, Engenharia Mecânica",2020 – 2020,46443,3
98909,Udemy,Computer Games and Programming Skills,2018 – 2020,46443,3
98910,Universidade do Extremo Sul Catarinense,"Bacharelado em Engenharia, Engenharia Mecânica",2012 – 2018,46443,3
100335,Universidad de Los Andes,Ingeniería de Sistemas,,47130,1
99923,Instituto Tecnológico Centroamericano,"Tecnico en Sistemas Informaticos, Informatica",2007 – 2008,46949,1
99931,Universidad Nacional de Asuncion,Licenciada en Administracion de Empresas,2009 – 2015,46952,2
99932,Universidad Americana Paraguay,"Maestría en Finanzas, Finanzas",2017 – 2020,46952,2
99937,Escuela de Comunicación Mónica Herrera,"Bachelor of Integrated Marketing Communications, minor in Advertising, Consumer Goods",2005 – 2011,46954,1
99940,ACCA,"ACCA (Accounting), Currently studying paper F7- Financial Reporting",2022,46956,3
99941,Nova Southeastern University,"MBA, Business",,46956,3
99942,University of Florida - Warrington College of Business,"BSc, Finance",,46956,3
99943,"Universidad del Norte, de Paraguay","Bachelor of Systems Analysis, Computer Science",2012 – 2016,46957,1
99944,ESI School of Management,Project Management,2018 – 2019,46958,6
99945,Computación Integral,Diseño Gráfico y Diagramación,2013 – 2014,46958,6
99946,Universidad Dr. José Matías Delgado,"Licenciatura en Mercadotecnia, Licenciatura en Mercadotecnia",2008 – 2013,46958,6
99947,Colegio La Floresta,Bachillerato General,1997 – 2008,46958,6
99948,CONCULTURA Y FUSAFE,"Diplomado, Promoción de la Historia y Cultura Salvadoreña",2007 – 2007,46958,6
99949,Escuela Americana,Clases de Inglés,2000 – 2000,46958,6
99958,Universidad Católica Nuestra Señora de la Asunción,Economics,2016 – 2021,46961,4
99959,Leibniz Universität Hannover,Wirtschaftswissenschaften,2015 – 2016,46961,4
99960,International Baccalaureate,Diplom-IB,2013 – 2014,46961,4
99961,Goethe Schule,,2002 – 2014,46961,4
99962,Ulacit,"Licentiate Degree , International Businesses/International Commerce",September 2020 – February 2022,46962,6
99963,Latin American University of Science and Technology,"Bachelor's degree, International Relations",2017 – 2021,46962,6
99964,Belgorod State University,"Course of Russian Language for Foreign Students, Russian Language",2017,46962,6
99965,Don Bosco University,"Programm of French as Foreign Language B1+, French Language",2014 – 2016,46962,6
99966,Liceo Salvadoreño,Bachillerato General,2005 – 2016,46962,6
99967,American School,"English Language Program, English Language",2005 – 2012,46962,6
100962,ThePowerMBA,,,12800,17
100331,Universidad Católica Boliviana,"Licenciatura, Ingeniería de sistemas",2005 – 2011,47128,1
100332,Universidad Tecnológica de Santiago UTESA,"Licenciatura, Psicología",2015 – 2019,47129,3
100333,MESCYT,Ingles de inmersion,2016 – 2017,47129,3
101492,Universidad Tecnológica Centroamericana,Ingeniería de software,,47707,1
101266,UCES,"RRHH, Humanidades",2000 – 2005,47600,2
101267,Universidad de Buenos Aires,Lic Psicología,1995 – 2000,47600,2
101268,Universidad Tecnológica Nacional,"Ingeniero en sistemas de información, Informática, comunicaciones y servicios de asistencia",2007 – 2009,47601,3
101269,Universidad Nacional de Colombia,"Ingeniería en Sistemas, Ingeniería informática",2004 – 2006,47601,3
101270,Fundación San Mateo,"Técnico en Redes y Telecomunicaciones, Tecnología/Técnico de ingeniería eléctrica, electrónica y de comunicaciones",2001 – 2003,47601,3
101271,Universidad Tecnológica Nacional,"Tecnico Universitario en Programación, Programación informática, aplicaciones específicas",February 2018 – December 2020,47602,2
101272,Universidad Tecnológica Nacional,"Ingeniería, Ingeniería de sistemas",2016 – 2021,47602,2
101279,Universidad Tecnológica Nacional,,,47606,1
101493,Universidad Nacional Autónoma de Honduras,"Bachelor's degree, Computer Engineering",2017 – 2021,47708,1
101499,Faculdade de Tecnologia Senac RS,"Tecnologo Análise e Desenvolvimento de Sistemas, Computer Programming/Programmer, General",2013 – 2016,47713,1
101512,Universidad Nacional de Quilmes,Licenciatura Informatica,2016 – 2021,47719,1
101528,Universidad Tecnológica Nacional F.R.C.,,2009 – December 2021,47724,2
101529,Escuela Superior de Comercio Manuel Belgrano,"Bachiller Orientado en Economía y Gestión de las Org. y Técnico Básico en Gestión Organizacional, Economía y Gestión",2001 – 2008,47724,2
101532,Universidad Tecnológica Nacional,,,47726,1
103032,Universidad Católica de La Plata,,,16289,2
102808,Politecnico di Torino,Laurea Magistrale Engineering and Management,2013 – 2014,48353,3
102809,Universidad Nacional de Córdoba,"Industrial Engineer, Production Planning and Management",2007 – 2013,48353,3
102810,La Salle,Bachelor's degree in Accounting and Finance,2004 – 2006,48353,3
107431,Centro Universitário UNA,"Graduação, Análise de Sistemas de Computação",2017 – 2019,50641,2
106433,Universidad Hispanoamericana (CR),"Lic. Ingenieria en Sistemas, Sistemas de Informacion",2004 – 2011,50082,1
107286,Politecnico di Milano,"Master of Science - MS, Empresa, gestión, marketing y disciplinas afines",2017 – 2019,50560,4
107287,EC English Language Centres,,2016 – 2016,50560,4
107288,Universidad Nacional de Colomboa,Industrial Engineering,2011 – 2015,50560,4
107289,Tecnológico de Monterrey,Intercambio académico,2014,50560,4
107290,Universidad del Zulia,"Licenciatura, Gestión de las artes escénicas y audiovisuales",January 2014 – December 2022,50561,2
107291,Instituto del Cine Madrid,"Diplomatura, Guión de cine, televisión y teatro",October 2015 – June 2016,50561,2
107292,Universidad Nacional Andrés Bello,Ingenieria Civil Industrial,2015 – 2018,50563,3
